latitude,longitude
40.75462169903974,-73.82166618426257
40.680526703925516,-73.82702727023538
40.54909232488819,-74.22083553279816
40.76895694146983,-73.82668206874416
40.552071558439536,-74.14413667951622
40.82777602579847,-73.94574874659783
40.76148860924205,-73.96060645448063
40.85989871863216,-73.91984548659657
40.84893882297593,-73.93707107740241
40.807772384239165,-73.94548329252599
