,Xe,Ye,labels
498,-73.9913755,40.7390869,1
499,-74.1400723,40.599301,2
500,-73.8090456,40.676027,0
501,-73.9327055,40.6552149,1
502,-73.9049325,40.8602881,3
503,-73.9733756,40.6858851,1
504,-73.9010787,40.8627551,3
505,-73.8828892,40.6334362,1
506,-73.9990374,40.6758423,1
507,-73.9229549,40.8439815,3
508,-73.7981052,40.68511,0
509,-73.9174784,40.8068225,3
510,-73.9633618,40.6152042,1
511,-73.9563925,40.6257308,1
512,-73.7913763,40.7683247,0
513,-73.944623,40.6869042,1
514,-74.0283156,40.6352545,1
515,-73.8994346,40.8741579,3
516,-73.9361624,40.7412433,1
517,-73.9122115,40.8507807,3
518,-73.9795146,40.7611476,1
519,-73.9857652,40.7177239,1
520,-73.9450575,40.6891029,1
521,-73.8875661,40.8555543,3
522,-73.931731,40.6179263,1
523,-74.010259,40.6210313,1
524,-73.8984538,40.7090395,1
525,-73.9135004,40.618485,1
526,-73.7741373,40.6939613,0
527,-73.8652504,40.7472124,0
528,-73.9476044,40.8252325,3
529,-74.121624,40.5715006,2
530,-73.8624706,40.7301807,0
531,-73.9448294,40.616045,1
532,-73.9580577,40.7217327,1
533,-73.8371456,40.7079562,0
534,-74.156865,40.5829477,2
535,-73.7374887,40.700213,0
536,-73.9610935,40.6940116,1
537,-73.9809286,40.6889031,1
538,-74.006299,40.7225499,1
539,-73.9859127,40.7193378,1
540,-73.8207717,40.7141241,0
541,-73.9516627,40.8094906,3
542,-73.7661877,40.7263282,0
543,-73.9511673,40.8101738,3
544,-73.9925792,40.5916787,1
545,-73.8504775,40.8394008,3
546,-73.9525305,40.8032165,3
547,-73.8200424,40.6916433,0
548,-74.0861443,40.6334526,2
549,-73.8810573,40.8465946,3
550,-73.8423426,40.6929303,0
551,-73.9872271,40.6938007,1
552,-73.986682,40.6609292,1
553,-74.1593818,40.5408333,2
554,-73.9266187,40.8645253,3
555,-73.9948955,40.6707918,1
556,-73.9453046,40.7395518,1
557,-74.0090886,40.6498215,1
558,-73.9569184,40.8155447,3
559,-73.996839,40.7373607,1
560,-73.9432739,40.7934877,3
561,-74.0247518,40.6243201,1
562,-73.9417575,40.6320154,1
563,-73.9405157,40.824757,3
564,-73.9474653,40.6490386,1
565,-73.9123638,40.8476821,3
566,-73.8484338,40.840216,3
567,-73.7147376,40.7359534,0
568,-74.0099287,40.6521655,1
569,-73.9634255,40.7618573,3
570,-74.0183267,40.6167265,1
571,-73.9615863,40.6962076,1
572,-73.8764794,40.7484162,0
573,-73.9175325,40.8272515,3
574,-73.934392,40.8056394,3
575,-73.8230246,40.7636677,0
576,-73.8708432,40.7515446,0
577,-73.7329976,40.6626567,0
578,-73.976665,40.6829709,1
579,-73.7775262,40.7125802,0
580,-73.8208496,40.7522407,0
581,-73.7599852,40.7144361,0
582,-73.9239891,40.6284066,1
583,-73.9511983,40.7826332,3
584,-73.8313291,40.6931206,0
585,-73.9841185,40.7548409,1
586,-73.9156959,40.6170648,1
587,-74.086969,40.6470277,2
588,-73.7580824,40.7447645,0
589,-73.9278555,40.6375904,1
590,-73.7643735,40.7169676,0
591,-74.0140002,40.64824,1
592,-73.9122665,40.8447177,3
593,-74.0118907,40.7216382,1
594,-73.8769928,40.7616218,3
595,-73.817798,40.7093435,0
596,-73.7814858,40.6886973,0
597,-73.845025,40.6993595,0
598,-73.9895819,40.7398662,1
599,-73.8393004,40.6908648,0
600,-73.9005944,40.7126973,1
601,-74.11487,40.6021368,2
602,-73.8924398,40.8640401,3
603,-73.7623966,40.7594964,0
604,-73.9095653,40.8058367,3
605,-73.90755,40.8628153,3
606,-73.8647387,40.6917127,0
607,-73.8868337,40.8653906,3
608,-73.8638166,40.6876796,0
609,-73.8204198,40.6827535,0
610,-73.8171259,40.7176783,0
611,-73.7532369,40.6801176,0
612,-73.900939,40.7138422,1
613,-73.9473795,40.5887299,1
614,-73.8598452,40.6952339,0
615,-73.9148771,40.818461,3
616,-73.9080899,40.6761899,1
617,-73.9353978,40.725908,1
618,-73.9895745,40.7415488,1
619,-73.8855563,40.8681423,3
620,-73.9574578,40.7008229,1
621,-73.742958,40.7259191,0
622,-73.8262226,40.8343549,3
623,-73.935859,40.6777156,1
624,-73.8496051,40.7329423,0
625,-74.1469613,40.5732661,2
626,-73.9763565,40.7191331,1
627,-73.9490078,40.8233146,3
628,-74.1529578,40.566775,2
629,-73.9564767,40.6567112,1
630,-73.8617067,40.8461393,3
631,-73.7811617,40.7292122,0
632,-73.988192,40.7434507,1
633,-73.8629517,40.7488428,0
634,-73.9552939,40.6792042,1
635,-73.9610281,40.5961601,1
636,-73.8246257,40.8273535,3
637,-73.714769,40.7378996,0
638,-73.9060225,40.7157431,1
639,-74.0887612,40.6072872,2
640,-73.9857387,40.6896312,1
641,-73.8130682,40.7560463,0
642,-73.7767828,40.778409,0
643,-73.9322699,40.6973167,1
644,-73.9890116,40.7187947,1
645,-73.9871351,40.7224697,1
646,-73.9164098,40.82929,3
647,-73.8810573,40.8465946,3
648,-73.8433023,40.7801518,3
649,-73.8048087,40.7243553,0
650,-73.7456406,40.7159588,0
651,-73.7949475,40.7165183,0
652,-73.9275386,40.6772496,1
653,-73.917593,40.868886,3
654,-73.9588835,40.7047676,1
655,-73.9878392,40.6598177,1
656,-73.8807926,40.8571285,3
657,-73.9332342,40.6418947,1
658,-73.9609211,40.6127578,1
659,-73.897728,40.8364798,3
660,-73.9702235,40.5905415,1
661,-73.9028208,40.8507348,3
662,-74.1601631,40.6371447,2
663,-73.9791852,40.6831278,1
664,-74.1330983,40.6342532,2
665,-73.8097836,40.6751087,0
666,-73.944623,40.6869042,1
667,-73.9114377,40.633857,1
668,-73.8484333,40.5802786,0
669,-73.9517381,40.7254356,1
670,-73.9675328,40.6817692,1
671,-73.860674,40.8284182,3
672,-73.9223713,40.8361093,3
673,-73.7345961,40.6721986,0
674,-74.0034456,40.7269581,1
675,-74.0166846,40.7047985,1
676,-73.8606132,40.8194978,3
677,-73.9076654,40.753644,3
678,-74.0019852,40.7557807,1
679,-73.8342056,40.7704501,0
680,-73.8836235,40.8672566,3
681,-73.9098681,40.8623094,3
682,-73.8654013,40.8654692,3
683,-73.9310841,40.6582963,1
684,-73.9263799,40.6655149,1
685,-73.9612123,40.6447237,1
686,-73.8061365,40.7056904,0
687,-74.0027856,40.7336333,1
688,-73.9329218,40.6479962,1
689,-73.9059696,40.6509444,1
690,-73.8333119,40.6991071,0
691,-73.9467957,40.6979035,1
692,-73.9514819,40.7304639,1
693,-73.7667546,40.6674319,0
694,-73.8732511,40.762658,3
695,-73.9434834,40.5934876,1
696,-73.972362,40.7564966,1
697,-73.9939279,40.6470687,1
698,-73.9915987,40.60058,1
699,-73.9950956,40.6459461,1
700,-73.9994015,40.6841453,1
701,-74.0021839,40.7607762,1
702,-73.9490634,40.7884291,3
703,-73.9069229,40.6547385,1
704,-74.0025224,40.7397514,1
705,-73.9176827,40.8402259,3
706,-73.7506406,40.7718284,0
707,-73.9501533,40.6832699,1
708,-73.984791,40.6709886,1
709,-74.0007037,40.7422546,1
710,-73.8159363,40.6677298,0
711,-73.805083,40.7316898,0
712,-73.8518003,40.8426467,3
713,-73.9657843,40.7586329,1
714,-73.9402644,40.6941482,1
715,-73.9803395,40.7304423,1
716,-73.881507,40.8761664,3
717,-73.9618986,40.6923019,1
718,-73.9073312,40.8538153,3
719,-73.9643142,40.7606005,1
720,-73.7382677,40.7011425,0
721,-73.960698,40.6553404,1
722,-74.0037214,40.6273118,1
723,-73.8107589,40.6795239,0
724,-73.8108998,40.7303024,0
725,-74.153645,40.6198696,2
726,-73.8683673,40.6620157,0
727,-73.9307752,40.8205439,3
728,-74.0928366,40.601089,2
729,-74.1025283,40.6346633,2
730,-73.8776152,40.8806582,3
731,-73.8250111,40.7137793,0
732,-73.9834445,40.7220191,1
733,-73.939532,40.6904835,1
734,-73.9360259,40.6878906,1
735,-74.0873909,40.5921892,2
736,-73.8341088,40.6788518,0
737,-74.001425,40.719937,1
738,-73.7687089,40.7566574,0
739,-73.9196986,40.8378751,3
740,-74.1525287,40.5806177,2
741,-73.9505022,40.6698646,1
742,-73.7736537,40.670701,0
743,-73.9821324,40.6912281,1
744,-73.9983062,40.6497395,1
745,-73.9899039,40.7344344,1
746,-73.8943816,40.8660702,3
747,-73.867517,40.6654731,0
748,-73.8693962,40.8416223,3
749,-74.0068074,40.7197776,1
750,-73.9776156,40.6331533,1
751,-73.9689357,40.7583292,1
752,-74.0018831,40.7193963,1
753,-74.0027306,40.6248223,1
754,-73.8935603,40.861925,3
755,-74.1304,40.5827584,2
756,-73.9028208,40.8507348,3
757,-73.8190598,40.6896435,0
758,-73.8551984,40.8422585,3
759,-73.8903603,40.8666127,3
760,-73.9258275,40.6273922,1
761,-73.9455229,40.6401638,1
762,-73.8265168,40.8310013,3
763,-73.9017437,40.8384595,3
764,-73.9110147,40.8159768,3
765,-73.9806192,40.7115337,1
766,-74.0108218,40.6481525,1
767,-73.8859519,40.8588491,3
768,-73.8751395,40.7566326,3
769,-73.9912614,40.701028,1
770,-73.8587678,40.7407984,0
771,-73.820685,40.5988814,0
772,-74.0909169,40.6061629,2
773,-74.0077113,40.6746262,1
774,-73.8409196,40.8389159,3
775,-73.9610689,40.7608574,3
776,-74.0078081,40.7317831,1
777,-73.8055643,40.76956,0
778,-73.8278248,40.7542523,0
779,-74.0955712,40.5944855,2
780,-74.1420291,40.6033718,2
781,-73.8223616,40.8267983,3
782,-73.8451583,40.7289016,0
783,-74.0069744,40.7294941,1
784,-74.0052266,40.6189731,1
785,-73.9361762,40.6514675,1
786,-73.9427202,40.811567,3
787,-74.1216062,40.5735565,2
788,-73.9226784,40.8268488,3
789,-73.8964417,40.8549066,3
790,-73.9845292,40.6960346,1
791,-73.7627219,40.7330348,0
792,-73.8853671,40.7555563,3
793,-73.8953397,40.7259197,1
794,-73.7498299,40.716613,0
795,-73.8777068,40.7128894,0
796,-73.9084865,40.8653467,3
797,-73.9026252,40.6682722,1
798,-73.8753614,40.7460655,0
799,-73.9427541,40.8057427,3
800,-73.9679705,40.5886305,1
801,-73.957332,40.5987306,1
802,-73.8170401,40.6963815,0
803,-73.924128,40.6900051,1
804,-73.9074026,40.8362327,3
805,-73.7609464,40.6818,0
806,-73.9223713,40.8361093,3
807,-73.9762346,40.6259754,1
808,-73.8781619,40.838846,3
809,-73.8989243,40.8863823,3
810,-73.9331802,40.7137996,1
811,-73.886161,40.8169293,3
812,-73.8851276,40.7646768,3
813,-73.8791269,40.6816746,0
814,-73.8421578,40.7009037,0
815,-73.8149753,40.6866946,0
816,-73.8737786,40.7605204,3
817,-73.9151776,40.840633,3
818,-73.8968799,40.9010398,3
819,-73.9945377,40.6383073,1
820,-73.9323244,40.846153,3
821,-73.9402012,40.5916853,1
822,-73.9308839,40.8481201,3
823,-73.9220991,40.6642522,1
824,-73.8819824,40.8283569,3
825,-73.9360169,40.8062963,3
826,-73.7398107,40.6597135,0
827,-73.9523623,40.6496692,1
828,-73.9414719,40.5837974,1
829,-73.8654197,40.8278008,3
830,-73.9284202,40.8602419,3
